symbol,timeframe,side,entry_time,exit_time,entry_price,exit_price,initial_stop,final_stop,initial_risk,bars_held,exit_reason,breakeven_touched,chandelier_touched,mfe_r,mae_r,gross_r,cost_r,net_r,donchian_entry,ema_len,ema_slope_lookback,atr_len,initial_stop_atr_mult,be_trigger_r,chand_activate_r,chand_atr_mult,chand_lookback,source_trade_id,variant,portfolio_entry_time,open_positions_before_entry,skip_reason,portfolio_status
TON/USDT,1d,LONG,2026-05-05 00:00:00+00:00,2026-05-10 00:00:00+00:00,1.952,2.3335714285714286,1.7751428571428571,2.3335714285714286,0.1768571428571428,5,STOP_BE_CHAND,False,True,5.39983844911147,-0.1922455573505656,2.15751211631664,0.02,2.13751211631664,20,50,10,14,2.0,999.0,4.0,3.0,22,283,T5_1D_LONG_max5,2026-05-05 00:00:00+00:00,5,MAX_OPEN_REACHED,SKIPPED
VIRTUAL/USDT,1d,LONG,2026-05-06 00:00:00+00:00,2026-05-13 00:00:00+00:00,0.8705,0.7747571428571429,0.7747571428571429,0.7747571428571429,0.0957428571428571,7,INITIAL_STOP,False,False,1.1259325574455374,-1.1238436287675322,-0.9999999999999996,0.02,-1.0199999999999996,20,50,10,14,2.0,999.0,4.0,3.0,22,285,T5_1D_LONG_max5,2026-05-06 00:00:00+00:00,5,MAX_OPEN_REACHED,SKIPPED
JTO/USDT,1d,LONG,2026-05-07 00:00:00+00:00,2026-05-12 00:00:00+00:00,0.5927,0.4921285714285714,0.4921285714285714,0.4921285714285714,0.1005714285714285,5,INITIAL_STOP,False,False,0.3012784090909091,-1.154403409090909,-0.9999999999999998,0.02,-1.0199999999999998,20,50,10,14,2.0,999.0,4.0,3.0,22,287,T5_1D_LONG_max5,2026-05-07 00:00:00+00:00,5,MAX_OPEN_REACHED,SKIPPED
ICP/USDT,1d,LONG,2026-05-08 00:00:00+00:00,2026-05-12 00:00:00+00:00,3.621,3.2,3.2,3.2,0.4209999999999999,4,INITIAL_STOP,False,False,1.1187648456057,-1.118764845605701,-0.9999999999999998,0.02,-1.0199999999999998,20,50,10,14,2.0,999.0,4.0,3.0,22,288,T5_1D_LONG_max5,2026-05-08 00:00:00+00:00,5,MAX_OPEN_REACHED,SKIPPED
ONDO/USDT,1d,LONG,2026-05-08 00:00:00+00:00,2026-05-12 00:00:00+00:00,0.4517,0.3913714285714285,0.3913714285714285,0.3913714285714285,0.0603285714285714,4,INITIAL_STOP,False,False,0.5967321809140425,-1.0591996211224246,-1.0000000000000002,0.02,-1.0200000000000002,20,50,10,14,2.0,999.0,4.0,3.0,22,289,T5_1D_LONG_max5,2026-05-08 00:00:00+00:00,5,MAX_OPEN_REACHED,SKIPPED
RENDER/USDT,1d,LONG,2026-05-08 00:00:00+00:00,2026-05-12 00:00:00+00:00,2.052,1.862,1.862,1.862,0.1900000000000001,4,INITIAL_STOP,False,False,0.1736842105263152,-1.0631578947368412,-1.0000000000000002,0.02,-1.0200000000000002,20,50,10,14,2.0,999.0,4.0,3.0,22,290,T5_1D_LONG_max5,2026-05-08 00:00:00+00:00,5,MAX_OPEN_REACHED,SKIPPED
SAHARA/USDT,1d,LONG,2026-05-09 00:00:00+00:00,2026-05-26 00:00:00+00:00,0.03819,0.03543,0.0317857142857142,0.0317857142857142,0.0064042857142857,17,FORCED_END_OF_DATA,False,False,1.478697300914566,-0.9212580861030564,-0.4309614097702429,0.02,-0.4509614097702429,20,50,10,14,2.0,999.0,4.0,3.0,22,291,T5_1D_LONG_max5,2026-05-09 00:00:00+00:00,5,MAX_OPEN_REACHED,SKIPPED
BFUSD/USDT,1d,LONG,2026-05-14 00:00:00+00:00,2026-05-26 00:00:00+00:00,0.9998,0.9999,0.9993571428571428,0.9993571428571428,0.0004428571428573,12,FORCED_END_OF_DATA,False,False,0.45161290322558,-0.9032258064514108,0.22580645161279,0.02,0.20580645161279,20,50,10,14,2.0,999.0,4.0,3.0,22,293,T5_1D_LONG_max5,2026-05-14 00:00:00+00:00,5,MAX_OPEN_REACHED,SKIPPED
AVAX/USDT,1d,LONG,2024-05-20 00:00:00+00:00,2024-05-30 00:00:00+00:00,40.13,35.61,35.61,35.61,4.5200000000000005,10,INITIAL_STOP,False,False,0.3694690265486713,-1.0685840707964611,-1.0000000000000009,0.02,-1.020000000000001,20,50,10,14,2.0,999.0,4.0,3.0,22,19,T5_1D_LONG_max8,2024-05-20 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
BCH/USDT,1d,LONG,2024-05-20 00:00:00+00:00,2024-05-28 00:00:00+00:00,517.9,465.1571428571429,465.1571428571429,465.1571428571429,52.74285714285715,8,INITIAL_STOP,False,False,0.231310942578549,-1.0750270855904656,-0.9999999999999998,0.02,-1.0199999999999998,20,50,10,14,2.0,999.0,4.0,3.0,22,20,T5_1D_LONG_max8,2024-05-20 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
DOT/USDT,1d,LONG,2024-05-20 00:00:00+00:00,2024-05-23 00:00:00+00:00,7.575,6.903857142857143,6.903857142857143,6.903857142857143,0.671142857142857,3,INITIAL_STOP,False,False,0.1877394636015317,-1.0131971051511293,-0.9999999999999996,0.02,-1.0199999999999996,20,50,10,14,2.0,999.0,4.0,3.0,22,21,T5_1D_LONG_max8,2024-05-20 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
ETH/USDT,1d,LONG,2024-05-20 00:00:00+00:00,2024-06-07 00:00:00+00:00,3661.78,3678.32,3356.488571428572,3356.488571428572,305.2914285714284,18,DONCHIAN_EXIT,False,False,1.0325216186875306,-0.5364710066259883,0.0541777411747088,0.02,0.0341777411747088,20,50,10,14,2.0,999.0,4.0,3.0,22,22,T5_1D_LONG_max8,2024-05-20 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
GRT/USDT,1d,LONG,2024-05-20 00:00:00+00:00,2024-05-31 00:00:00+00:00,0.3385,0.2982,0.2890571428571428,0.2890571428571428,0.0494428571428571,11,DONCHIAN_EXIT,False,False,0.4024848309737063,-0.9323894828084373,-0.8150823461427331,0.02,-0.8350823461427331,20,50,10,14,2.0,999.0,4.0,3.0,22,23,T5_1D_LONG_max8,2024-05-20 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
INJ/USDT,1d,LONG,2024-05-20 00:00:00+00:00,2024-05-31 00:00:00+00:00,28.24,24.35285714285714,24.35285714285714,24.35285714285714,3.887142857142858,11,INITIAL_STOP,False,False,0.1852260198456455,-1.0264608599779488,-1.0000000000000002,0.02,-1.0200000000000002,20,50,10,14,2.0,999.0,4.0,3.0,22,24,T5_1D_LONG_max8,2024-05-20 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
LTC/USDT,1d,LONG,2024-05-20 00:00:00+00:00,2024-05-23 00:00:00+00:00,88.64,82.62571428571428,82.62571428571428,82.62571428571428,6.014285714285715,3,INITIAL_STOP,False,False,0.1646080760095003,-1.3484560570071256,-1.0000000000000009,0.02,-1.020000000000001,20,50,10,14,2.0,999.0,4.0,3.0,22,25,T5_1D_LONG_max8,2024-05-20 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
PENDLE/USDT,1d,LONG,2024-05-20 00:00:00+00:00,2024-06-07 00:00:00+00:00,6.022,5.120857142857143,5.120857142857143,5.120857142857143,0.9011428571428572,18,INITIAL_STOP,False,False,1.3627140139505387,-1.3005707038681047,-1.0000000000000002,0.02,-1.0200000000000002,20,50,10,14,2.0,999.0,4.0,3.0,22,26,T5_1D_LONG_max8,2024-05-20 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
UNI/USDT,1d,LONG,2024-05-20 00:00:00+00:00,2024-06-11 00:00:00+00:00,9.328,8.978,8.309,8.309,1.019,22,DONCHIAN_EXIT,False,False,2.5907752698724247,-0.6977428851815491,-0.343473994111874,0.02,-0.3634739941118741,20,50,10,14,2.0,999.0,4.0,3.0,22,27,T5_1D_LONG_max8,2024-05-20 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
BNB/USDT,1d,LONG,2024-05-21 00:00:00+00:00,2024-06-18 00:00:00+00:00,618.5,579.1142857142858,579.1142857142858,579.1142857142858,39.38571428571429,28,INITIAL_STOP,False,False,2.6227783822996,-1.104461371055495,-0.9999999999999988,0.02,-1.019999999999999,20,50,10,14,2.0,999.0,4.0,3.0,22,28,T5_1D_LONG_max8,2024-05-21 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
DOGE/USDT,1d,LONG,2024-05-21 00:00:00+00:00,2024-06-07 00:00:00+00:00,0.17024,0.1486999999999999,0.1486999999999999,0.1486999999999999,0.02154,17,INITIAL_STOP,False,False,0.2209842154131839,-1.403899721448466,-1.0000000000000004,0.02,-1.0200000000000005,20,50,10,14,2.0,999.0,4.0,3.0,22,29,T5_1D_LONG_max8,2024-05-21 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
FET/USDT,1d,LONG,2024-05-21 00:00:00+00:00,2024-05-30 00:00:00+00:00,2.5282,2.152257142857142,2.152257142857142,2.152257142857142,0.3759428571428572,9,INITIAL_STOP,False,False,0.4835841313269492,-1.1166590667274658,-1.0000000000000004,0.02,-1.0200000000000005,20,50,10,14,2.0,999.0,4.0,3.0,22,30,T5_1D_LONG_max8,2024-05-21 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
CHZ/USDT,1d,LONG,2024-05-25 00:00:00+00:00,2024-06-07 00:00:00+00:00,0.13624,0.1178128571428571,0.1178128571428571,0.1178128571428571,0.0184271428571428,13,INITIAL_STOP,False,False,1.5607411427242424,-1.3632064501124117,-1.0000000000000002,0.02,-1.0200000000000002,20,50,10,14,2.0,999.0,4.0,3.0,22,32,T5_1D_LONG_max8,2024-05-25 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
TIA/USDT,1d,LONG,2024-05-28 00:00:00+00:00,2024-06-07 00:00:00+00:00,11.67,9.847142857142856,9.847142857142856,9.847142857142856,1.8228571428571432,10,INITIAL_STOP,False,False,0.1590909090909095,-1.6018808777429463,-1.0000000000000004,0.02,-1.0200000000000005,20,50,10,14,2.0,999.0,4.0,3.0,22,33,T5_1D_LONG_max8,2024-05-28 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
BNB/USDT,1d,LONG,2024-07-19 00:00:00+00:00,2024-08-02 00:00:00+00:00,593.4,542.9,539.0999999999999,539.0999999999999,54.300000000000026,14,DONCHIAN_EXIT,False,False,0.2246777163904243,-0.9797421731123372,-0.930018416206261,0.02,-0.950018416206261,20,50,10,14,2.0,999.0,4.0,3.0,22,46,T5_1D_LONG_max8,2024-07-19 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
DOGE/USDT,1d,LONG,2024-07-20 00:00:00+00:00,2024-08-01 00:00:00+00:00,0.13424,0.1189799999999999,0.1189799999999999,0.1189799999999999,0.01526,12,INITIAL_STOP,False,False,0.6218872870249014,-1.4501965923984266,-1.0000000000000002,0.02,-1.0200000000000002,20,50,10,14,2.0,999.0,4.0,3.0,22,47,T5_1D_LONG_max8,2024-07-20 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
ICP/USDT,1d,LONG,2024-07-21 00:00:00+00:00,2024-07-29 00:00:00+00:00,10.722,9.194571428571429,9.194571428571429,9.194571428571429,1.5274285714285718,8,INITIAL_STOP,False,False,0.1728395061728402,-1.1836887392442943,-1.0000000000000004,0.02,-1.0200000000000005,20,50,10,14,2.0,999.0,4.0,3.0,22,48,T5_1D_LONG_max8,2024-07-21 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
JTO/USDT,1d,LONG,2024-07-21 00:00:00+00:00,2024-07-23 00:00:00+00:00,2.909,2.4878571428571425,2.4878571428571425,2.4878571428571425,0.4211428571428572,2,INITIAL_STOP,False,False,0.0332428765264591,-1.1373812754409758,-1.0,0.02,-1.02,20,50,10,14,2.0,999.0,4.0,3.0,22,49,T5_1D_LONG_max8,2024-07-21 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
ARKM/USDT,1d,LONG,2024-09-23 00:00:00+00:00,2024-10-25 00:00:00+00:00,1.439,1.497,1.2424285714285717,1.2424285714285717,0.1965714285714284,32,DONCHIAN_EXIT,False,False,3.1082848837209305,-0.8750000000000012,0.2950581395348841,0.02,0.2750581395348841,20,50,10,14,2.0,999.0,4.0,3.0,22,66,T5_1D_LONG_max8,2024-09-23 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
NEAR/USDT,1d,LONG,2024-09-23 00:00:00+00:00,2024-10-02 00:00:00+00:00,5.177,4.528428571428571,4.528428571428571,4.528428571428571,0.6485714285714287,9,INITIAL_STOP,False,False,1.0700440528634372,-1.0099118942731269,-0.9999999999999998,0.02,-1.0199999999999998,20,50,10,14,2.0,999.0,4.0,3.0,22,67,T5_1D_LONG_max8,2024-09-23 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
ICP/USDT,1d,LONG,2024-09-24 00:00:00+00:00,2024-10-01 00:00:00+00:00,9.401,8.279714285714286,8.279714285714286,8.279714285714286,1.1212857142857138,7,INITIAL_STOP,False,False,0.5779080137597146,-1.177220028029049,-0.9999999999999998,0.02,-1.0199999999999998,20,50,10,14,2.0,999.0,4.0,3.0,22,68,T5_1D_LONG_max8,2024-09-24 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
PEPE/USDT,1d,LONG,2024-09-24 00:00:00+00:00,2024-10-25 00:00:00+00:00,8.59e-06,8.78e-06,7.44857142857143e-06,7.44857142857143e-06,1.1414285714285711e-06,31,DONCHIAN_EXIT,False,False,2.9612015018773468,-0.324155193992492,0.1664580725907383,0.02,0.1464580725907383,20,50,10,14,2.0,999.0,4.0,3.0,22,69,T5_1D_LONG_max8,2024-09-24 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
SEI/USDT,1d,LONG,2024-09-24 00:00:00+00:00,2024-10-25 00:00:00+00:00,0.4332,0.3632142857142857,0.3632142857142857,0.3632142857142857,0.0699857142857142,31,INITIAL_STOP,False,False,1.2516840171463577,-1.151663604817309,-0.9999999999999998,0.02,-1.0199999999999998,20,50,10,14,2.0,999.0,4.0,3.0,22,70,T5_1D_LONG_max8,2024-09-24 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
AVAX/USDT,1d,LONG,2024-09-26 00:00:00+00:00,2024-10-01 00:00:00+00:00,29.16,25.934285714285718,25.934285714285718,25.934285714285718,3.2257142857142864,5,INITIAL_STOP,False,False,0.5239149689991145,-1.2896368467670505,-1.0,0.02,-1.0199999999999998,20,50,10,14,2.0,999.0,4.0,3.0,22,71,T5_1D_LONG_max8,2024-09-26 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
DOGE/USDT,1d,LONG,2024-09-26 00:00:00+00:00,2024-10-01 00:00:00+00:00,0.11818,0.10761,0.10761,0.10761,0.01057,5,INITIAL_STOP,False,False,1.316934720908231,-1.4739829706717118,-0.9999999999999996,0.02,-1.0199999999999996,20,50,10,14,2.0,999.0,4.0,3.0,22,72,T5_1D_LONG_max8,2024-09-26 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
TRX/USDT,1d,LONG,2024-09-27 00:00:00+00:00,2024-10-19 00:00:00+00:00,0.1552,0.1567,0.1512428571428571,0.1512428571428571,0.0039571428571428,22,DONCHIAN_EXIT,False,False,2.223826714801444,-0.5559566787003628,0.3790613718411555,0.02,0.3590613718411555,20,50,10,14,2.0,999.0,4.0,3.0,22,73,T5_1D_LONG_max8,2024-09-27 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
UNI/USDT,1d,LONG,2024-09-27 00:00:00+00:00,2024-10-01 00:00:00+00:00,7.617,6.788,6.788,6.788,0.829,4,INITIAL_STOP,False,False,0.302774427020507,-1.0144752714113392,-0.9999999999999998,0.02,-1.0199999999999998,20,50,10,14,2.0,999.0,4.0,3.0,22,74,T5_1D_LONG_max8,2024-09-27 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
XRP/USDT,1d,LONG,2024-09-28 00:00:00+00:00,2024-10-02 00:00:00+00:00,0.6138,0.5699,0.5699,0.5699,0.0439,4,INITIAL_STOP,False,False,1.1640091116173128,-1.984054669703874,-1.000000000000001,0.02,-1.0200000000000011,20,50,10,14,2.0,999.0,4.0,3.0,22,75,T5_1D_LONG_max8,2024-09-28 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
DOGE/USDT,1d,LONG,2024-10-18 00:00:00+00:00,2024-12-18 00:00:00+00:00,0.13716,0.3762242857142857,0.1234671428571428,0.3762242857142857,0.0136928571428571,61,STOP_BE_CHAND,False,True,25.35482524778299,-0.6842983828899334,17.45905059989567,0.02,17.43905059989567,20,50,10,14,2.0,999.0,4.0,3.0,22,82,T5_1D_LONG_max8,2024-10-18 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
LTC/USDT,1d,LONG,2024-10-19 00:00:00+00:00,2024-10-23 00:00:00+00:00,74.9,69.26,69.26,69.26,5.640000000000002,4,INITIAL_STOP,False,False,0.173758865248225,-1.2482269503546106,-0.9999999999999996,0.02,-1.0199999999999996,20,50,10,14,2.0,999.0,4.0,3.0,22,83,T5_1D_LONG_max8,2024-10-19 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
SOL/USDT,1d,LONG,2024-10-20 00:00:00+00:00,2024-12-03 00:00:00+00:00,167.4,219.48857142857145,153.33857142857144,219.48857142857145,14.061428571428564,44,STOP_BE_CHAND,False,True,6.897592197500764,-0.8740221477191912,3.70435842730875,0.02,3.68435842730875,20,50,10,14,2.0,999.0,4.0,3.0,22,84,T5_1D_LONG_max8,2024-10-20 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
ADA/USDT,1d,LONG,2024-11-07 00:00:00+00:00,2024-11-13 00:00:00+00:00,0.4065,0.5338785714285715,0.3637428571428571,0.5338785714285715,0.0427571428571428,6,STOP_BE_CHAND,False,True,5.926495155362517,-0.0631473438022047,2.9791179418643545,0.02,2.9591179418643545,20,50,10,14,2.0,999.0,4.0,3.0,22,91,T5_1D_LONG_max8,2024-11-07 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
ETH/USDT,1d,LONG,2024-11-07 00:00:00+00:00,2024-12-19 00:00:00+00:00,2895.47,3502.704285714286,2626.2085714285718,3502.704285714286,269.2614285714285,42,STOP_BE_CHAND,False,True,4.502427274608322,-0.0336847354933855,2.2551848177289218,0.02,2.2351848177289217,20,50,10,14,2.0,999.0,4.0,3.0,22,92,T5_1D_LONG_max8,2024-11-07 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
JTO/USDT,1d,LONG,2024-11-07 00:00:00+00:00,2024-12-18 00:00:00+00:00,2.818,2.99,2.296857142857143,2.296857142857143,0.521142857142857,41,DONCHIAN_EXIT,False,False,2.9205043859649127,-0.4048793859649121,0.3300438596491232,0.02,0.3100438596491232,20,50,10,14,2.0,999.0,4.0,3.0,22,93,T5_1D_LONG_max8,2024-11-07 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
LINK/USDT,1d,LONG,2024-11-07 00:00:00+00:00,2024-12-09 00:00:00+00:00,12.59,20.24407142857143,11.041428571428572,20.24407142857143,1.548571428571428,32,STOP_BE_CHAND,False,True,9.570110701107014,-0.0452029520295204,4.942666051660519,0.02,4.92266605166052,20,50,10,14,2.0,999.0,4.0,3.0,22,94,T5_1D_LONG_max8,2024-11-07 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
PEPE/USDT,1d,LONG,2024-11-07 00:00:00+00:00,2024-11-20 00:00:00+00:00,1.099e-05,1.842928571428572e-05,9.29e-06,1.842928571428572e-05,1.7000000000000002e-06,13,STOP_BE_CHAND,False,True,8.811764705882352,-0.4235294117647057,4.376050420168068,0.02,4.356050420168068,20,50,10,14,2.0,999.0,4.0,3.0,22,95,T5_1D_LONG_max8,2024-11-07 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
AVAX/USDT,1d,LONG,2024-11-09 00:00:00+00:00,2024-12-09 00:00:00+00:00,30.36,43.235,27.277142857142856,43.235,3.0828571428571427,30,STOP_BE_CHAND,False,True,8.248841519925858,-0.2173308619091745,4.176320667284523,0.02,4.156320667284524,20,50,10,14,2.0,999.0,4.0,3.0,22,96,T5_1D_LONG_max8,2024-11-09 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
BCH/USDT,1d,LONG,2024-11-09 00:00:00+00:00,2024-12-10 00:00:00+00:00,405.0,503.5214285714285,359.7142857142857,503.5214285714285,45.28571428571427,31,STOP_BE_CHAND,False,True,5.189274447949528,-0.2252365930599367,2.175552050473185,0.02,2.155552050473185,20,50,10,14,2.0,999.0,4.0,3.0,22,97,T5_1D_LONG_max8,2024-11-09 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
BNB/USDT,1d,LONG,2024-11-09 00:00:00+00:00,2024-12-09 00:00:00+00:00,624.66,661.9778571428571,583.1085714285714,661.9778571428571,41.55142857142856,30,STOP_BE_CHAND,False,True,4.072062160489585,-0.7607440005500934,0.8981124939833608,0.02,0.8781124939833608,20,50,10,14,2.0,999.0,4.0,3.0,22,98,T5_1D_LONG_max8,2024-11-09 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
INJ/USDT,1d,LONG,2024-11-09 00:00:00+00:00,2024-12-09 00:00:00+00:00,23.8,28.0,20.752857142857145,20.752857142857145,3.0471428571428576,30,DONCHIAN_EXIT,False,False,3.760900140646975,-0.4922644163150491,1.3783403656821374,0.02,1.3583403656821371,20,50,10,14,2.0,999.0,4.0,3.0,22,99,T5_1D_LONG_max8,2024-11-09 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
DASH/USDT,1d,LONG,2024-11-10 00:00:00+00:00,2024-12-09 00:00:00+00:00,25.9,51.855,23.877142857142854,51.855,2.022857142857144,29,STOP_BE_CHAND,False,True,22.611581920903944,-0.7217514124293768,12.8308615819209,0.02,12.8108615819209,20,50,10,14,2.0,999.0,4.0,3.0,22,100,T5_1D_LONG_max8,2024-11-10 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
DOT/USDT,1d,LONG,2024-11-10 00:00:00+00:00,2024-11-14 00:00:00+00:00,5.241,4.72342857142857,4.72342857142857,4.72342857142857,0.5175714285714289,4,INITIAL_STOP,False,False,1.1553960805961918,-1.0723157604195406,-1.0000000000000009,0.02,-1.020000000000001,20,50,10,14,2.0,999.0,4.0,3.0,22,101,T5_1D_LONG_max8,2024-11-10 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
ICP/USDT,1d,LONG,2024-11-10 00:00:00+00:00,2024-11-14 00:00:00+00:00,9.001,7.898714285714285,7.898714285714285,7.898714285714285,1.102285714285714,4,INITIAL_STOP,False,False,0.6114567133229665,-1.0324002073613263,-1.0000000000000002,0.02,-1.0200000000000002,20,50,10,14,2.0,999.0,4.0,3.0,22,102,T5_1D_LONG_max8,2024-11-10 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
LTC/USDT,1d,LONG,2024-11-10 00:00:00+00:00,2024-11-12 00:00:00+00:00,76.58,69.98142857142857,69.98142857142857,69.98142857142857,6.598571428571431,2,INITIAL_STOP,False,False,0.9395973154362418,-1.3002814462004757,-1.0000000000000002,0.02,-1.0200000000000002,20,50,10,14,2.0,999.0,4.0,3.0,22,103,T5_1D_LONG_max8,2024-11-10 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
SEI/USDT,1d,LONG,2024-11-10 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.4674,0.5658,0.3999142857142856,0.3999142857142856,0.0674857142857142,29,DONCHIAN_EXIT,False,False,3.975656223539374,-0.7038526672311598,1.4580863674851818,0.02,1.4380863674851818,20,50,10,14,2.0,999.0,4.0,3.0,22,104,T5_1D_LONG_max8,2024-11-10 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
XRP/USDT,1d,LONG,2024-11-10 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.5884,2.0232142857142863,0.5436285714285713,2.0232142857142863,0.0447714285714286,29,STOP_BE_CHAND,False,True,51.83663050414797,-0.4042756860242496,32.04754307594125,0.02,32.027543075941246,20,50,10,14,2.0,999.0,4.0,3.0,22,105,T5_1D_LONG_max8,2024-11-10 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
APT/USDT,1d,LONG,2024-11-11 00:00:00+00:00,2024-11-12 00:00:00+00:00,13.72,11.736571428571429,11.736571428571429,11.736571428571429,1.983428571428572,1,INITIAL_STOP,False,False,0.0151253241140878,-1.114232209737828,-1.0,0.02,-1.02,20,50,10,14,2.0,999.0,4.0,3.0,22,106,T5_1D_LONG_max8,2024-11-11 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
FET/USDT,1d,LONG,2024-11-11 00:00:00+00:00,2024-11-13 00:00:00+00:00,1.58,1.3554285714285714,1.3554285714285714,1.3554285714285714,0.2245714285714286,2,INITIAL_STOP,False,False,0.2983460559796435,-1.6609414758269718,-1.0000000000000002,0.02,-1.0200000000000002,20,50,10,14,2.0,999.0,4.0,3.0,22,107,T5_1D_LONG_max8,2024-11-11 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
GRT/USDT,1d,LONG,2024-11-11 00:00:00+00:00,2024-11-13 00:00:00+00:00,0.1996,0.1758857142857142,0.1758857142857142,0.1758857142857142,0.0237142857142857,2,INITIAL_STOP,False,False,0.4596385542168672,-1.1174698795180722,-1.0000000000000002,0.02,-1.0200000000000002,20,50,10,14,2.0,999.0,4.0,3.0,22,108,T5_1D_LONG_max8,2024-11-11 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
NEAR/USDT,1d,LONG,2024-11-11 00:00:00+00:00,2024-12-18 00:00:00+00:00,5.562,5.687,4.855285714285714,4.855285714285714,0.7067142857142859,37,DONCHIAN_EXIT,False,False,3.795027289266221,-0.8730543763897309,0.1768748736608044,0.02,0.1568748736608045,20,50,10,14,2.0,999.0,4.0,3.0,22,109,T5_1D_LONG_max8,2024-11-11 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
TAO/USDT,1d,LONG,2024-11-11 00:00:00+00:00,2024-11-12 00:00:00+00:00,606.2,511.0857142857144,511.0857142857144,511.0857142857144,95.11428571428571,1,INITIAL_STOP,False,False,0.1892460198257735,-1.0009011715229803,-1.0,0.02,-1.0199999999999998,20,50,10,14,2.0,999.0,4.0,3.0,22,110,T5_1D_LONG_max8,2024-11-11 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
HBAR/USDT,1d,LONG,2024-11-12 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.06464,0.2716728571428571,0.0552428571428571,0.2716728571428571,0.0093971428571428,27,STOP_BE_CHAND,False,True,34.857403466099115,-0.8768622681666164,22.031468531468533,0.02,22.01146853146853,20,50,10,14,2.0,999.0,4.0,3.0,22,111,T5_1D_LONG_max8,2024-11-12 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
TRX/USDT,1d,LONG,2024-11-12 00:00:00+00:00,2024-11-13 00:00:00+00:00,0.1873,0.1776285714285714,0.1776285714285714,0.1776285714285714,0.0096714285714285,1,INITIAL_STOP,False,False,0.506646971935009,-1.4268833087149193,-1.0000000000000009,0.02,-1.020000000000001,20,50,10,14,2.0,999.0,4.0,3.0,22,112,T5_1D_LONG_max8,2024-11-12 00:00:00+00:00,8,MAX_OPEN_REACHED,SKIPPED
